   1  5865.4673  0.1448     0.8422     
   2  5866.0039  0.1585     0.5305     
   3  5867.2676  0.1355     0.3166     
   4  5867.5522  0.1428     1.0304     
   5  5868.3135  0.1538     0.4540     
   6  5869.2783  0.1402     0.3284     
   7  5869.4819  0.1769     0.2300     
   8  5872.7358  0.1522     0.4221     
   9  5874.9370  0.0831     0.1830     
  10  5875.3892  0.1470     0.1970     
  11  5887.1353  0.1920     0.3209     
  12  5888.1924  0.1400     2.2385     
  13  5889.9590  0.1518    11.2867    
  14  5894.4717  0.1937     0.6972     
  15  5895.9321  0.1499     6.7611     
  16  5903.3706  0.1627     0.2212     
  17  5903.5771  0.1211     0.1899     
  18  5906.7051  0.1569     0.5899     
  19  5915.3076  0.1529     1.8282     
  20  5924.7295  0.1546     0.9016     
  21  5932.8643  0.2002     1.8154     
  22  5945.9360  0.1498     0.8174     
  23  5953.3589  0.1931     1.0486     
  24  5953.4897  0.2054     1.0745     
  25  5970.2822  0.1542     0.6083     
  26  5976.9619  0.1410     0.6896     
  27  5977.2070  0.1469     0.6501     
  28  5997.7651  0.1953     0.3455     
  29  6003.7510  0.1504     0.3993     
  30  6004.0859  0.1514     0.3823     
  31  6028.3755  0.2566     0.1804     
  32  6028.5088  0.1291     0.1841     
  33  6033.7905  0.1257     0.2747     
  34  6034.2192  0.1570     0.2135     
  35  6067.1567  0.1255     0.1783     
  36  6067.6831  0.1593     0.1741     
  37  6099.4585  0.1793     0.1492     
  38  6099.7695  0.1479     0.1462     
  39  6103.9312  0.1288     0.1586     
  40  6104.5850  0.1413     0.1570     
  41  6136.5508  0.0681     0.1472     
  42  6136.7798  0.1727     0.2248     
  43  6138.9849  0.2524     0.1601     
  44  6139.4668  0.1594     0.4040     
  45  6140.0938  0.0584     0.1476     
  46  6140.5542  0.0428     0.1242     
  47  6143.3799  0.1598     0.2021     
  48  6144.4819  0.1592     0.4931     
  49  6150.9390  0.1567     0.2495     
  50  6155.9878  0.1578     0.1569     
  51  6156.7739  0.1500     0.2211     
  52  6158.1890  0.1836     0.2666     
  53  6169.5361  0.2274     0.1840     
  54  6170.6460  0.1468     1.1814     
  55  6176.2949  0.2481     0.3336     
  56  6184.3096  0.4889     0.1529     
  57  6192.9438  0.1823     0.3464     
  58  6202.7280  0.1699     0.9862     
  59  6213.0674  0.1547     0.4548     
  60  6221.7759  0.2358     0.8318     
  61  6234.3042  0.1453     1.4175     
  62  6235.6836  0.1526     0.9273     
  63  6235.9653  0.1609     1.8141     
  64  6236.9941  0.1661     0.4200     
  65  6237.4194  0.1528     0.6502     
  66  6240.2407  0.2065     0.5015     
  67  6241.6987  0.1464     0.6263     
  68  6243.5649  0.1849     0.4854     
  69  6243.7280  0.2612     0.4550     
  70  6247.3672  0.2305     0.1684     
  71  6248.0205  0.1875     0.2414     
  72  6256.9502  0.1974     0.4147     
  73  6257.9702  0.1523     3.5662     
  74  6259.1895  0.2683     0.1637     
  75  6261.7549  0.1797     0.2517     
  76  6262.7471  0.3370     0.1399     
  77  6262.8452  0.1710     0.1450     
  78  6265.2231  0.1923     1.1453     
  79  6268.2793  0.1356     0.2844     
  80  6268.5396  0.1586     0.2512     
  81  6278.0962  0.1685     0.5680     
  82  6287.4429  0.1585     2.9576     
  83  6289.0479  0.1443     0.1657     
  84  6289.4380  0.1843     0.1364     
  85  6290.3550  0.1249     0.1392     
  86  6295.9155  0.1327     0.1814     
  87  6296.2949  0.1406     0.1535     
  88  6297.9116  0.1635     1.2702     
  89  6300.3086  0.1625   125.9882   
  90  6301.2817  0.6637     0.1822     
  91  6306.9336  0.2193     3.0754     
  92  6308.5566  0.1885     0.1536     
  93  6321.4087  0.1537     1.2701     
  94  6329.7842  0.2084     1.5794     
  95  6329.9277  0.2427     1.6699     
  96  6342.8687  0.1247     0.1289     
  97  6343.2407  0.1310     0.1306     
  98  6348.5449  0.1535     0.8962     
  99  6356.1846  0.1617     1.1168     
 100  6356.4526  0.1592     1.0526     
 101  6361.3022  0.1884     0.1363     
 102  6363.7827  0.1641    41.0899    
 103  6379.3218  0.1927     0.5185     
 104  6386.2505  0.1525     0.6283     
 105  6386.6230  0.1506     0.5954     
 106  6413.7734  0.2571     0.2257     
 107  6413.8892  0.2428     0.2024     
 108  6420.0757  0.1454     0.3493     
 109  6420.5601  0.1613     0.3252     
 110  6425.7524  0.0941     0.1340     
 111  6451.9526  0.1119     0.1771     
 112  6452.2310  0.1498     0.1640     
 113  6455.9927  0.1659     0.1243     
 114  6457.7412  0.1457     0.2096     
 115  6458.3457  0.1915     0.1912     
 116  6463.5298  0.1698     0.7228     
 117  6463.8008  0.1767     0.3495     
 118  6464.8960  0.1516     0.2100     
 119  6465.9468  0.1827     1.3541     
 120  6466.9248  0.1407     0.2056     
 121  6470.1528  0.1596     0.5783     
 122  6470.9849  0.1651     1.6028     
 123  6477.9214  0.1580     0.6328     
 124  6494.1201  0.1272     0.1031     
 125  6494.4170  0.1455     0.1222     
 126  6497.5312  0.2208     0.4350     
 127  6498.7368  0.1574     4.2749     
 128  6499.3955  0.2018     0.1459     
 129  6500.1323  0.1407     0.1494     
 130  6502.6094  0.1722     0.1396     
 131  6502.7207  0.2591     0.1437     
 132  6504.9990  0.2512     1.0114     
 133  6513.8545  0.1514     0.2833     
 134  6514.1514  0.1541     0.2727     
 135  6522.4326  0.1662     0.9594     
 136  6533.0498  0.1734     3.2824     
 137  6540.2812  0.1268     0.1345     
 138  6540.7568  0.2281     0.1229     
 139  6544.0356  0.1626     1.3781     
 140  6546.0698  0.3734     0.1222     
 141  6552.8174  0.1124     0.1268     
 142  6553.6260  0.2391     2.6673     
 143  6555.9072  0.1826     0.1030     
 144  6558.2837  0.4355     0.0992     
 145  6562.7598  0.2261     1.1632     
 146  6568.7891  0.1590     1.1619     
 147  6577.2017  0.1906     1.5694     
 148  6577.3760  0.2003     1.4609     
 149  6578.1045  0.1398     0.1330     
 150  6580.4399  0.3126     0.1343     
 151  6583.7236  0.2576     0.1841     
 152  6584.4878  0.2616     0.1384     
 153  6596.6445  0.1754     0.6829     
 154  6603.9956  0.1565     0.8587     
 155  6604.2837  0.1729     0.7822     
 156  6620.4541  0.1216     0.1128     
 157  6627.6318  0.2520     0.3092     
 158  6634.0483  0.1624     0.4170     
 159  6634.4336  0.1622     0.3880     
 160  6650.8125  0.1736     0.1224     
 161  6661.6851  0.3978     0.1568     
 162  6661.8638  0.2334     0.1623     
 163  6667.3857  0.1695     0.2242     
 164  6667.8667  0.1774     0.1841     
 165  6699.0552  0.2198     0.1403     
 166  6699.2856  0.1838     0.1210     
 167  6699.6548  0.1841     0.1290     
 168  6704.1064  0.1642     0.1711     
 169  6704.6763  0.1656     0.1460     
