   1  4861.3203  0.1448     0.3118     
   2  4882.6499  0.2741     0.1472     
   3  4883.0737  0.1221     0.1843     
   4  4905.0894  0.1135     0.2608     
   5  4910.1543  0.1360     0.1434     
   6  4918.4058  0.1161     0.1780     
   7  4931.4146  0.0833     0.1379     
   8  4931.8706  0.0948     0.2183     
   9  4936.4136  0.1106     0.1492     
  10  4937.8062  0.1571     0.2783     
  11  4947.9053  0.1165     0.1601     
  12  4953.3481  0.1667     0.1717     
  13  4953.4849  0.1121     0.2106     
  14  4963.2427  0.1224     0.1544     
  15  4966.4927  0.1269     0.2027     
  16  4975.4053  0.0975     0.1735     
  17  4977.5449  0.1090     0.1736     
  18  4992.3281  0.0885     0.1761     
  19  4995.5752  0.0981     0.1481     
  20  4995.9541  0.1549     0.1365     
  21  5004.4351  0.1224     0.1555     
  22  5078.8462  0.1100     0.1412     
  23  5091.0156  0.1009     0.1471     
  24  5187.4033  0.1110     0.2708     
  25  5187.7563  0.1209     0.2707     
  26  5189.2603  0.1832     0.1586     
  27  5189.4976  0.1165     0.1809     
  28  5197.9282  0.1219     4.7512     
  29  5200.2856  0.1211     2.7566     
  30  5202.9790  0.1200     0.5274     
  31  5208.7935  0.1373     0.2311     
  32  5217.3906  0.1501     0.1975     
  33  5224.1450  0.1290     0.4948     
  34  5232.1528  0.1299     0.2646     
  35  5238.7520  0.1629     0.5508     
  36  5249.8804  0.1447     0.2430     
  37  5254.2749  0.1016     0.1418     
  38  5256.0454  0.1750     0.3341     
  39  5256.1328  0.1991     0.3466     
  40  5256.7769  0.1305     0.1508     
  41  5261.2046  0.2607     0.1413     
  42  5275.0732  0.1316     0.2359     
  43  5276.1431  0.1125     0.2391     
  44  5276.3550  0.1256     0.2164     
  45  5294.0454  0.1348     0.1667     
  46  5298.5010  0.1396     0.2220     
  47  5299.1597  0.1245     0.1812     
  48  5299.4575  0.1104     0.1919     
  49  5306.5884  0.1669     0.1672     
  50  5311.7803  0.1945     0.1470     
  51  5313.2417  0.1845     0.2648     
  52  5320.4951  0.1767     0.1476     
  53  5324.4429  0.1536     0.1434     
  54  5325.1694  0.0814     0.1515     
  55  5325.5093  0.1284     0.1398     
  56  5329.6812  0.1119     0.1608     
  57  5330.4224  0.6644     0.1734     
  58  5330.7290  0.1693     0.1942     
  59  5344.7725  0.1514     0.1285     
  60  5349.9253  0.1268     0.1525     
  61  5350.1484  0.1015     0.1440     
  62  5354.1812  0.1190     0.1413     
  63  5354.6440  0.1189     0.1414     
  64  5502.4004  0.1126     0.1504     
  65  5542.2358  0.1332     0.4510     
  66  5543.4458  0.1349     0.1511     
  67  5544.5923  0.1303     0.4431     
  68  5544.8945  0.1387     0.2168     
  69  5549.3433  0.1338     0.2109     
  70  5562.9663  0.1789     0.1480     
  71  5564.0010  0.1248     0.8658     
  72  5569.5312  0.1633     0.2911     
  73  5577.3467  0.1268   154.4809   
  74  5581.2188  0.1439     0.2908     
  75  5589.1362  0.1400     0.7199     
  76  5597.7939  0.1360     0.3732     
  77  5605.1475  0.1876     0.7273     
  78  5617.1709  0.1291     0.3292     
  79  5623.7832  0.1908     0.4253     
  80  5623.8994  0.1580     0.4122     
  81  5639.3037  0.1637     0.2450     
  82  5645.1680  0.1296     0.2942     
  83  5645.3999  0.1642     0.2758     
  84  5664.1958  0.4314     0.1722     
  85  5669.3882  0.1591     0.2018     
  86  5669.6860  0.1139     0.1785     
  87  5696.4946  0.1773     0.1565     
  88  5696.8516  0.1410     0.1590     
