   1  8614.5566  0.1842     0.0944     
   2  8615.5605  0.1784     0.2023     
   3  8617.1367  0.1903     0.1873     
   4  8618.3652  0.2010     0.3552     
   5  8619.9199  0.1936     0.4008     
   6  8621.3574  0.2035     0.5968     
   7  8622.8955  0.2021     0.5840     
   8  8624.5439  0.1998     0.9917     
   9  8626.0693  0.1994     0.8934     
  10  8627.9229  0.1976     1.3897     
  11  8629.4307  0.1973     1.2563     
  12  8631.4961  0.2001     1.6280     
  13  8632.9873  0.2107     1.3567     
  14  8635.2666  0.2026     1.6369     
  15  8636.7256  0.2034     1.1784     
  16  8639.2500  0.2068     1.1066     
  17  8640.6592  0.1992     0.5475     
  18  8641.8545  0.2141     0.3259     
  19  8642.2803  0.2331     0.2297     
  20  8643.8799  0.2057     0.0559     
  21  8646.8994  0.2065     1.2514     
  22  8649.7158  0.2368     1.6251     
  23  8650.3818  0.1685     0.8268     
  24  8651.2939  0.2050     4.6954     
  25  8652.2578  0.2300     0.1943     
  26  8653.7686  0.1715     0.2628     
  27  8654.3594  0.2115     4.9773     
  28  8655.8623  0.2123     6.3010     
  29  8657.7314  0.1991     0.2662     
  30  8659.1406  0.1948     5.6847     
  31  8660.6436  0.1989     6.5728     
  32  8664.1299  0.2129     5.0979     
  33  8665.5908  0.2163     6.0434     
  34  8667.9570  0.1837     0.2170     
  35  8669.2812  0.2147     4.7635     
  36  8670.7305  0.2184     5.2720     
  37  8674.6318  0.2180     3.5000     
  38  8676.0664  0.2081     3.7420     
  39  8680.1719  0.2141     2.4899     
  40  8681.5889  0.2139     2.5033     
  41  8683.4023  0.2803     0.1055     
  42  8685.8926  0.2099     1.5132     
  43  8687.3027  0.2121     1.6904     
  44  8691.8115  0.2037     0.8302     
  45  8693.2119  0.2135     0.9427     
  46  8697.9199  0.2088     0.4466     
  47  8699.3057  0.2071     0.5248     
  48  8700.1221  0.2174     0.5134     
  49  8700.6934  0.2101     0.4567     
  50  8701.6357  0.2343     0.1092     
  51  8702.1357  0.1611     0.1104     
  52  8704.2119  0.2208     0.2644     
  53  8705.6084  0.2261     0.2620     
  54  8706.9551  0.2200     0.7120     
  55  8707.9912  0.2188     0.5934     
  56  8710.7178  0.2104     0.1557     
  57  8711.5947  0.1277     0.0957     
  58  8712.0811  0.2009     0.1564     
  59  8716.6309  0.1705     0.1056     
  60  8717.4072  0.2993     0.1102     
  61  8718.7539  0.1998     0.1154     
  62  8726.7539  0.2171     0.3780     
  63  8737.4805  0.2101     0.2676     
  64  8739.1641  0.2146     0.2064     
  65  8740.6035  0.2135     0.3260     
  66  8742.9736  0.2213     0.2194     
  67  8746.9824  0.2451     0.1280     
  68  8750.2480  0.2142     0.3639     
  69  8758.7295  0.2129     6.5773     
  70  8760.2783  0.2084     3.1061     
  71  8761.3369  0.2300    13.5895    
  72  8761.6172  0.2680     4.7877     
  73  8763.0166  0.2214     0.5219     
  74  8763.7236  0.2109     0.4298     
  75  8766.4189  0.2324     7.1627     
  76  8767.9248  0.2183    22.7940    
  77  8769.1592  0.2015     0.7248     
  78  8770.3760  0.2086     0.5947     
  79  8775.0352  0.2573     0.2276     
  80  8776.2217  0.2280    10.2830    
  81  8778.3438  0.2117    25.0033    
  82  8790.2402  0.2247     0.7836     
  83  8791.1895  0.2333     9.4346     
  84  8801.5957  0.1256     0.1356     
  85  8801.9570  0.2074     0.1347     
  86  8809.2188  0.2233     0.7206     
  87  8810.1826  0.2577     0.4884     
  88  8810.4424  0.2478     0.4835     
  89  8825.4648  0.3433     4.5045     
  90  8827.1123  0.2210    59.4300    
  91  8828.0098  0.2367     0.3022     
  92  8829.8887  0.2130     0.2121     
  93  8830.7686  0.3584     0.5870     
  94  8831.5596  0.2097     0.4335     
  95  8832.9209  0.3207     1.3687     
  96  8833.1221  0.3117     1.2414     
  97  8833.5469  0.2321     0.2311     
  98  8834.1162  0.2210     0.5105     
  99  8834.5264  0.2125     0.4300     
 100  8836.4492  0.3799    13.8985    
 101  8837.6836  0.2152     0.5859     
 102  8845.2783  0.2328     0.4388     
 103  8845.6152  0.2268     0.4462     
 104  8847.0059  0.2302     0.2099     
 105  8849.6045  0.2163     3.9797     
 106  8850.0742  0.2115     3.9305     
 107  8854.1738  0.1850     0.1456     
 108  8859.2002  0.1626     0.0935     
 109  8859.8096  0.0915     0.1021     
 110  8860.7676  0.1323     0.1145     
 111  8861.6670  0.3308     0.4277     
 112  8862.4990  0.2381     0.1780     
 113  8862.8477  0.2279     0.5152     
 114  8863.4062  0.2056     0.3654     
 115  8864.3809  0.2643     0.0932     
 116  8867.0039  0.2166     1.2292     
 117  8867.6055  0.2522    14.1431    
 118  8871.3438  0.2061     0.0998     
 119  8884.4912  0.2619     0.1543     
 120  8885.8564  0.2443    43.2693    
 121  8888.6992  0.2085     0.3962     
 122  8890.0459  0.2109     0.4082     
 123  8895.2139  0.2590     0.2700     
 124  8895.4570  0.2425     0.2697     
 125  8896.5596  0.2106     0.3264     
 126  8897.2559  0.2171     0.2817     
 127  8903.1230  0.2235    19.4915    
 128  8904.3555  0.2116     0.4244     
 129  8905.6846  0.2230     0.1517     
 130  8908.4043  0.2153     0.6979     
 131  8910.0420  0.1988     0.5685     
 132  8914.8096  0.2949     0.1387     
 133  8916.7568  0.1971     0.1521     
 134  8919.6367  0.3640    31.4542    
 135  8920.8555  0.2334     0.4096     
 136  8921.4277  0.2628     0.1607     
 137  8922.7998  0.1900     0.1251     
 138  8924.0527  0.2337     0.2843     
 139  8926.1875  0.2037     0.2061     
 140  8926.7793  0.2329     0.3589     
 141  8927.4131  0.1792     0.1130     
 142  8928.0928  0.2505     0.7385     
 143  8929.0957  0.2609     0.1164     
 144  8929.6973  0.2298     0.2277     
 145  8930.1201  0.2262     0.1364     
 146  8931.8105  0.1866     0.1249     
 147  8933.1084  0.2617     0.1484     
 148  8933.9609  0.2187     0.1715     
 149  8934.3271  0.1981     0.1544     
 150  8934.7627  0.2464     0.1270     
 151  8935.3633  0.1911     0.2118     
 152  8936.2568  0.2825     0.2588     
 153  8937.9551  0.1863     0.1388     
 154  8939.3887  0.4387     0.1286     
 155  8939.7871  0.2457     0.1364     
 156  8941.4248  0.2186     0.1225     
 157  8943.4082  0.2262    16.6944    
 158  8945.1709  0.1870     0.1109     
 159  8947.5557  0.2020     0.1307     
 160  8955.5400  0.2349     0.1131     
 161  8957.9512  0.2531    19.3162    
 162  8958.2539  0.2400    19.2912    
 163  8960.1611  0.2462     0.1606     
 164  8962.9893  0.2991     0.1041     
 165  8963.3525  0.1776     0.1359     
 166  8965.0059  0.2674     0.1714     
 167  8968.5107  0.2541     0.1630     
 168  8969.4092  0.3033     0.1042     
 169  8970.0977  0.2130     0.1898     
 170  8971.2324  0.3736     0.6119     
 171  8973.8682  0.2042     0.1598     
 172  8975.4395  0.2766     0.1674     
 173  8977.5586  0.4239     0.0987     
 174  8977.9941  0.2913     0.1786     
 175  8978.5488  0.2013     0.1258     
 176  8979.4844  0.2286     0.2566     
 177  8981.1113  0.2166     0.6937     
 178  8982.3320  0.2119     0.4108     
 179  8985.4141  0.2948     0.1154     
 180  8985.7842  0.2219     0.7310     
 181  8986.9551  0.2196     0.1322     
 182  8987.6357  0.1956     0.1798     
 183  8988.3838  0.2406    10.3731    
 184  8991.4648  0.3496     0.1024     
 185  8992.3096  0.3482     0.4739     
 186  8992.5420  0.2103     0.5532     
 187  8993.0693  0.5100     0.1011     
 188  8997.9102  0.1824     0.0927     
 189  9001.1348  0.2152    11.9922    
 190  9001.5928  0.2149    12.0589    
 191  9020.9346  0.2030     0.3393     
 192  9021.2695  0.2164     0.3545     
 193  9025.9658  0.1367     0.1003     
 194  9027.5508  0.2064     0.1598     
 195  9028.5059  0.1716     0.3075     
 196  9028.9951  0.1985     0.1597     
 197  9030.2490  0.2510     0.1448     
 198  9031.7500  0.2250     0.2032     
 199  9038.0586  0.3675     3.5968     
 200  9043.6084  0.2656     0.2746     
 201  9049.2539  0.2232     5.8107     
 202  9049.8652  0.2175     5.6008     
 203  9050.7725  0.1484     0.1492     
 204  9052.2432  0.2361     0.1394     
 205  9053.9561  0.2061     0.1372     
 206  9055.7031  0.2301     0.1243     
 207  9056.6172  0.3333     0.1530     
 208  9056.9688  0.1746     0.2206     
 209  9059.4648  0.1968     0.1136     
 210  9061.0791  0.1832     0.1017     
 211  9064.2500  0.2202     0.4834     
 212  9065.6543  0.2309     0.3791     
 213  9068.5586  0.2357     0.6474     
 214  9070.6602  0.2228     0.4858     
 215  9074.5439  0.1730     0.1060     
 216  9076.2646  0.2444     0.1322     
 217  9079.5391  0.2355     0.1367     
 218  9081.2021  0.1901     0.1416     
 219  9082.7969  0.2136     0.1153     
 220  9083.6006  0.2158     0.1216     
 221  9090.3467  0.2344     0.1457     
 222  9091.1816  0.1669     0.0998     
 223  9091.9980  0.2307     0.1556     
 224  9092.4209  0.2367     1.5502     
 225  9092.7285  0.2518     1.5785     
 226  9093.6650  0.2428     0.4061     
 227  9096.1523  0.2086     0.1408     
 228  9097.3467  0.1590     0.0831     
 229  9097.7852  0.2368     0.1515     
 230  9098.8906  0.2158     0.1082     
 231  9099.3320  0.2247     0.1156     
 232  9102.4053  0.2171     2.8839     
 233  9103.1807  0.2253     2.6350     
 234  9103.8574  0.2957     0.1249     
 235  9108.6826  0.1821     0.0955     
 236  9110.2441  0.1475     0.1157     
 237  9133.9648  0.2587     0.2417     
 238  9136.3682  0.2230     0.2221     
 239  9139.9131  0.2115     0.1660     
 240  9144.0049  0.1993     0.0987     
 241  9147.2451  0.7100     0.1038     
 242  9151.4199  0.3519     0.2878     
 243  9151.7930  0.2170     1.1660     
 244  9152.2568  0.2182     1.0332     
 245  9152.9746  0.2149     0.4334     
 246  9154.5908  0.2217     0.3345     
 247  9156.9746  0.2225     0.5457     
 248  9159.3496  0.2130     0.4246     
 249  9160.6992  0.2154     1.6739     
 250  9161.6543  0.2190     1.5777     
 251  9174.5605  0.1383     0.1250     
 252  9175.8809  0.2005     0.1240     
 253  9200.0742  0.1951     0.1276     
 254  9205.1201  0.2200     0.1271     
 255  9208.8389  0.2594     0.1328     
 256  9210.5332  0.2588     0.1245     
 257  9214.5283  0.2925     0.1256     
 258  9216.2725  0.2293     1.0584     
 259  9216.8770  0.2357     0.8125     
 260  9224.2949  0.2393     1.5935     
 261  9225.4199  0.2307     1.2010     
 262  9226.9385  0.3069     0.2323     
 263  9228.5430  0.1601     0.1408     
 264  9229.2285  0.2683     0.1408     
 265  9229.4727  0.2466     0.1440     
 266  9233.5342  0.2805     0.1331     
 267  9233.9463  0.3271     0.1171     
 268  9247.5361  0.2219     0.4157     
 269  9248.3369  0.2228     0.1815     
 270  9249.3760  0.2304     0.2919     
 271  9250.6221  0.2489     0.2056     
 272  9251.2715  0.2145     0.5588     
 273  9253.9248  0.2190     0.3296     
 274  9254.5420  0.2037     0.1411     
 275  9260.8750  0.3272     0.1885     
 276  9262.5908  0.2851     0.5566     
 277  9265.9932  0.2791     0.2874     
 278  9286.0557  0.2173     0.9640     
 279  9286.8193  0.2267     0.7013     
 280  9288.6191  0.2130     0.4738     
 281  9293.2783  0.2196     1.1641     
 282  9294.6387  0.2193     1.0011     
 283  9306.0107  0.2268    11.6258    
 284  9307.3848  0.2291    21.5181    
 285  9309.0615  0.2719     5.3789     
 286  9310.7617  0.2645     2.9120     
 287  9312.9043  0.2540    10.2950    
 288  9313.3457  0.2382    34.7735    
 289  9316.4717  0.1547     0.2722     
 290  9317.8203  0.3781     3.0970     
 291  9322.4805  0.2245    10.9019    
 292  9323.7627  0.2311    33.9415    
 293  9330.5557  0.2570     1.1287     
 294  9331.1133  0.3779     1.3131     
 295  9337.8740  0.2364    12.6347    
 296  9346.5957  0.2347     0.1628     
 297  9347.0566  0.1784     0.1560     
 298  9348.2588  0.3274     0.4397     
 299  9348.5869  0.2388     1.0165     
 300  9349.5820  0.3013     0.7309     
 301  9349.8418  0.1964     0.7062     
 302  9350.3145  0.2412     0.2792     
 303  9351.7266  0.2384     0.5202     
 304  9354.6904  0.2332     0.2942     
 305  9361.3037  0.2302     0.7874     
 306  9362.2441  0.2234     0.7569     
 307  9367.8828  0.2269     1.2258     
 308  9372.1318  0.2270     0.7551     
 309  9373.4150  0.2195     0.6327     
 310  9373.8281  0.2474     0.6451     
 311  9374.3379  0.3557     6.6110     
 312  9375.9766  0.2379    89.7287    
 313  9382.7812  0.3025     1.4524     
 314  9383.0801  0.2576     1.5253     
 315  9386.7949  0.3064     9.7780     
 316  9394.3311  0.2359     0.2527     
 317  9396.9199  0.2468     0.6356     
 318  9397.2803  0.2354     0.7369     
 319  9401.2754  0.2908     0.5924     
 320  9401.8574  0.2368     6.3829     
 321  9402.3359  0.2220     6.1549     
 322  9402.7158  0.2607     0.5419     
 323  9403.2891  0.2286     0.4407     
 324  9404.9453  0.4059     0.1268     
 325  9405.1152  0.2252     0.1257     
 326  9416.6162  0.3040     0.3082     
 327  9416.8867  0.2502     0.3143     
 328  9419.7461  0.2654    18.4213    
 329  9421.8613  0.2448     0.2584     
 330  9422.7363  0.2223     2.0675     
 331  9433.3438  0.4375     0.1270     
 332  9436.1592  0.3940     0.3282     
 333  9438.4531  0.2024     0.3599     
 334  9439.6699  0.2600    58.1552    
 335  9441.7822  0.2379     0.1786     
 336  9442.2627  0.2207     0.8717     
 337  9443.4141  0.1787     0.1304     
 338  9446.7949  0.2196     0.6457     
 339  9448.2578  0.2530     1.5851     
 340  9450.1240  0.2101     0.8560     
 341  9455.3174  0.2291     0.4011     
 342  9457.7764  0.3224     0.2989     
 343  9458.5244  0.2445    27.0894    
 344  9476.8955  0.3836    39.9477    
 345  9478.5459  0.2429     0.3080     
 346  9479.4385  0.3070     0.2140     
 347  9483.0361  0.2732     0.4525     
 348  9484.1719  0.2405     0.1891     
 349  9490.5303  0.2786     0.8887     
 350  9495.0312  0.4857     0.1323     
 351  9497.9365  0.2465     0.1300     
 352  9499.9619  0.2817     0.1717     
 353  9502.8350  0.2354    21.7464    
 354  9504.7119  0.1788     0.1595     
 355  9519.2051  0.2415    24.7207    
 356  9519.5391  0.2573    26.0261    
 357  9525.4131  0.2822     0.1271     
 358  9526.5488  0.1867     0.1421     
 359  9529.1592  0.2270     0.7958     
 360  9530.4951  0.2340     0.6528     
 361  9534.7256  0.2273     0.9731     
